36302.0,61.0,24.0,459.0,37.0,138.0,468.0,44.0,103.0
33770.0,107.0,67.0,966.0,38.0,133.0,833.0,141.0,223.0
24090.0,45.0,17.0,318.0,25.0,228.0,485.0,25.0,47.0
35397.0,350.0,23.0,672.0,12.0,178.0,865.0,26.0,113.0
31456.0,182.0,85.0,1787.0,91.0,298.0,1474.0,183.0,354.0
27547.0,68.0,22.0,713.0,44.0,125.0,735.0,73.0,161.0
35169.0,101.0,40.0,684.0,48.0,317.0,900.0,55.0,128.0
36293.0,75.0,32.0,455.0,32.0,114.0,469.0,60.0,106.0
27094.0,106.0,37.0,611.0,51.0,329.0,901.0,50.0,115.0
35850.0,80.0,42.0,561.0,36.0,206.0,647.0,54.0,160.0
26068.0,88.0,43.0,747.0,63.0,207.0,638.0,53.0,121.0
33502.0,547.0,57.0,1256.0,90.0,432.0,1482.0,79.0,191.0
19860.0,92.0,37.0,783.0,53.0,188.0,708.0,71.0,150.0
35145.0,129.0,48.0,852.0,65.0,227.0,890.0,91.0,189.0
35169.0,101.0,40.0,684.0,48.0,317.0,900.0,55.0,128.0
16985.0,59.0,17.0,415.0,48.0,266.0,595.0,31.0,76.0
36383.0,67.0,34.0,393.0,23.0,133.0,454.0,35.0,114.0
18740.0,98.0,37.0,471.0,35.0,229.0,657.0,31.0,72.0
20592.0,116.0,32.0,510.0,42.0,430.0,853.0,26.0,100.0
28962.0,67.0,29.0,678.0,29.0,85.0,527.0,57.0,7202.0
36835.0,61.0,23.0,222.0,10.0,42.0,175.0,38.0,230.0
11690.0,54.0,16.0,437.0,32.0,105.0,413.0,59.0,114.0
25055.0,117.0,56.0,1291.0,57.0,169.0,851.0,201.0,2123.0
24090.0,45.0,17.0,318.0,25.0,228.0,485.0,25.0,47.0
27160.0,106.0,70.0,1566.0,89.0,232.0,1301.0,204.0,368.0
25049.0,118.0,53.0,1279.0,53.0,157.0,886.0,182.0,2143.0
34032.0,135.0,58.0,1124.0,58.0,221.0,1040.0,122.0,264.0
34708.0,121.0,71.0,1114.0,62.0,211.0,872.0,175.0,302.0
16985.0,59.0,17.0,415.0,48.0,266.0,595.0,31.0,76.0
24361.0,75.0,30.0,624.0,45.0,255.0,838.0,55.0,101.0
30537.0,181.0,78.0,1215.0,82.0,314.0,972.0,100.0,277.0
27495.0,56.0,39.0,718.0,50.0,153.0,741.0,71.0,165.0
15378.0,82.0,42.0,850.0,49.0,161.0,734.0,76.0,166.0
34032.0,135.0,58.0,1124.0,58.0,221.0,1040.0,122.0,264.0
35447.0,71.0,50.0,890.0,38.0,112.0,752.0,99.0,177.0
35137.0,105.0,36.0,712.0,49.0,304.0,915.0,59.0,125.0
34055.0,143.0,71.0,1121.0,71.0,217.0,1018.0,115.0,243.0
11734.0,46.0,20.0,434.0,25.0,102.0,412.0,50.0,97.0
35057.0,81.0,35.0,813.0,60.0,333.0,1056.0,48.0,153.0
34406.0,120.0,58.0,1246.0,69.0,217.0,1198.0,109.0,213.0
36293.0,75.0,32.0,455.0,32.0,114.0,469.0,60.0,106.0
36140.0,55.0,42.0,538.0,31.0,79.0,520.0,71.0,160.0
34643.0,110.0,60.0,1216.0,60.0,197.0,994.0,120.0,236.0
36028.0,93.0,31.0,562.0,32.0,121.0,514.0,77.0,178.0
37067.0,48.0,10.0,201.0,12.0,63.0,148.0,24.0,63.0
31521.0,109.0,27.0,508.0,45.0,316.0,715.0,42.0,85.0
35850.0,80.0,42.0,561.0,36.0,206.0,647.0,54.0,160.0
33134.0,79.0,26.0,429.0,42.0,224.0,702.0,21.0,69.0
29373.0,94.0,48.0,697.0,66.0,312.0,864.0,51.0,117.0
27433.0,119.0,50.0,720.0,52.0,290.0,768.0,75.0,175.0
32081.0,82.0,18.0,479.0,46.0,463.0,882.0,18.0,75.0
32951.0,86.0,7.0,305.0,25.0,307.0,596.0,16.0,45.0
28031.0,136.0,24.0,688.0,39.0,281.0,915.0,44.0,117.0
33704.0,65.0,28.0,696.0,46.0,214.0,681.0,56.0,206.0
34513.0,107.0,42.0,1059.0,64.0,356.0,1233.0,79.0,183.0
28459.0,68.0,33.0,721.0,21.0,45.0,505.0,40.0,7744.0
35291.0,117.0,58.0,829.0,69.0,245.0,747.0,74.0,206.0
33566.0,797.0,50.0,988.0,52.0,398.0,1531.0,47.0,207.0
34015.0,136.0,83.0,1434.0,95.0,210.0,1048.0,177.0,438.0
33397.0,197.0,99.0,1559.0,97.0,299.0,1459.0,187.0,342.0
36028.0,93.0,31.0,562.0,32.0,121.0,514.0,77.0,178.0
31521.0,109.0,27.0,508.0,45.0,316.0,715.0,42.0,85.0
34889.0,127.0,74.0,1053.0,59.0,203.0,790.0,144.0,297.0
35325.0,349.0,26.0,637.0,19.0,185.0,962.0,27.0,106.0
34680.0,128.0,58.0,883.0,85.0,380.0,1123.0,98.0,201.0
32440.0,259.0,130.0,1957.0,135.0,453.0,1589.0,221.0,452.0
35035.0,161.0,71.0,883.0,57.0,279.0,839.0,95.0,216.0
19331.0,59.0,23.0,722.0,20.0,82.0,571.0,67.0,104.0
25109.0,78.0,40.0,596.0,38.0,207.0,661.0,60.0,106.0
34837.0,159.0,62.0,849.0,79.0,357.0,1049.0,72.0,172.0
34456.0,132.0,66.0,1158.0,71.0,258.0,1097.0,152.0,246.0
12870.0,125.0,54.0,1364.0,64.0,101.0,527.0,172.0,22359.0
35035.0,161.0,71.0,883.0,57.0,279.0,839.0,95.0,216.0
35125.0,90.0,25.0,780.0,57.0,352.0,1032.0,43.0,132.0
30616.0,195.0,79.0,1147.0,81.0,330.0,967.0,87.0,254.0
27437.0,129.0,55.0,660.0,43.0,277.0,692.0,66.0,129.0
26029.0,86.0,26.0,707.0,46.0,229.0,807.0,73.0,127.0
32171.0,99.0,45.0,912.0,57.0,185.0,971.0,95.0,191.0
16513.0,86.0,47.0,902.0,45.0,146.0,737.0,115.0,183.0
31661.0,145.0,59.0,1039.0,87.0,327.0,1005.0,87.0,186.0
36383.0,67.0,34.0,393.0,23.0,133.0,454.0,35.0,114.0
33731.0,105.0,51.0,806.0,63.0,174.0,697.0,79.0,184.0
15538.0,68.0,21.0,276.0,17.0,302.0,492.0,11.0,33.0
29373.0,94.0,48.0,697.0,66.0,312.0,864.0,51.0,117.0
34037.0,288.0,97.0,1010.0,52.0,179.0,792.0,132.0,1049.0
30981.0,35.0,22.0,724.0,30.0,101.0,397.0,32.0,464.0
35397.0,350.0,23.0,672.0,12.0,178.0,865.0,26.0,113.0
33758.0,119.0,45.0,806.0,66.0,158.0,666.0,80.0,192.0
25987.0,168.0,95.0,1899.0,106.0,269.0,1468.0,192.0,7452.0
28403.0,51.0,10.0,434.0,24.0,48.0,288.0,1290.0,7088.0
34726.0,96.0,40.0,629.0,46.0,276.0,681.0,58.0,114.0
33953.0,121.0,83.0,1474.0,76.0,216.0,1132.0,196.0,385.0
35297.0,98.0,51.0,806.0,55.0,233.0,843.0,73.0,180.0
33564.0,170.0,78.0,1184.0,80.0,286.0,941.0,103.0,260.0
32720.0,120.0,67.0,974.0,68.0,271.0,1117.0,129.0,230.0
32081.0,82.0,18.0,479.0,46.0,463.0,882.0,18.0,75.0
33092.0,351.0,55.0,1406.0,61.0,304.0,1702.0,69.0,596.0
10405.0,58.0,26.0,367.0,21.0,157.0,445.0,38.0,83.0
34513.0,107.0,42.0,1059.0,64.0,356.0,1233.0,79.0,183.0
34553.0,153.0,64.0,1034.0,62.0,320.0,1167.0,101.0,182.0
25519.0,83.0,21.0,639.0,49.0,293.0,803.0,34.0,107.0
34875.0,98.0,30.0,561.0,48.0,221.0,677.0,32.0,124.0
36214.0,407.0,19.0,361.0,19.0,102.0,394.0,27.0,93.0
33566.0,797.0,50.0,988.0,52.0,398.0,1531.0,47.0,207.0
35217.0,71.0,23.0,979.0,44.0,145.0,877.0,101.0,179.0
33636.0,75.0,24.0,413.0,42.0,234.0,560.0,42.0,88.0
27495.0,56.0,39.0,718.0,50.0,153.0,741.0,71.0,165.0
32347.0,144.0,72.0,1351.0,67.0,190.0,1260.0,179.0,280.0
22207.0,83.0,48.0,671.0,49.0,210.0,704.0,84.0,159.0
34097.0,308.0,88.0,993.0,43.0,172.0,809.0,129.0,997.0
32171.0,99.0,45.0,912.0,57.0,185.0,971.0,95.0,191.0
11785.0,61.0,20.0,527.0,49.0,191.0,485.0,30.0,76.0
13009.0,57.0,21.0,303.0,26.0,203.0,362.0,11.0,38.0
28459.0,68.0,33.0,721.0,21.0,45.0,505.0,40.0,7744.0
25718.0,92.0,22.0,472.0,64.0,456.0,956.0,25.0,59.0
30669.0,154.0,60.0,1096.0,45.0,167.0,779.0,128.0,270.0
36638.0,3.0,0.0,7.0,0.0,1.0,4.0,0.0,983.0
34076.0,1550.0,27.0,347.0,26.0,150.0,588.0,25.0,71.0
33659.0,143.0,91.0,1648.0,86.0,217.0,1127.0,171.0,494.0
32951.0,86.0,7.0,305.0,25.0,307.0,596.0,16.0,45.0
34572.0,94.0,39.0,795.0,42.0,183.0,727.0,71.0,143.0
19376.0,53.0,27.0,645.0,26.0,100.0,565.0,65.0,122.0
35184.0,85.0,22.0,1074.0,39.0,161.0,822.0,78.0,171.0
29014.0,117.0,29.0,522.0,55.0,411.0,973.0,30.0,83.0
34572.0,94.0,39.0,795.0,42.0,183.0,727.0,71.0,143.0
33109.0,335.0,53.0,1514.0,61.0,350.0,1633.0,78.0,503.0
26672.0,115.0,27.0,748.0,56.0,371.0,983.0,48.0,121.0
34721.0,89.0,45.0,1122.0,66.0,185.0,1003.0,139.0,266.0
28962.0,67.0,29.0,678.0,29.0,85.0,527.0,57.0,7202.0
23453.0,76.0,17.0,394.0,37.0,396.0,729.0,28.0,70.0
33134.0,71.0,25.0,520.0,34.0,217.0,633.0,22.0,70.0
35057.0,81.0,35.0,813.0,60.0,333.0,1056.0,48.0,153.0
25049.0,118.0,53.0,1279.0,53.0,157.0,886.0,182.0,2143.0
36214.0,407.0,19.0,361.0,19.0,102.0,394.0,27.0,93.0
34726.0,96.0,40.0,629.0,46.0,276.0,681.0,58.0,114.0
36717.0,47.0,27.0,290.0,38.0,97.0,274.0,52.0,94.0
19331.0,59.0,23.0,722.0,20.0,82.0,571.0,67.0,104.0
33397.0,197.0,99.0,1559.0,97.0,299.0,1459.0,187.0,342.0
34545.0,129.0,44.0,1123.0,77.0,247.0,1069.0,138.0,264.0
30981.0,35.0,22.0,724.0,30.0,101.0,397.0,32.0,464.0
27314.0,65.0,13.0,242.0,21.0,263.0,550.0,11.0,39.0
37285.0,34.0,8.0,114.0,6.0,40.0,105.0,11.0,33.0
16513.0,86.0,47.0,902.0,45.0,146.0,737.0,115.0,183.0
32030.0,121.0,65.0,1221.0,86.0,228.0,972.0,123.0,268.0
35145.0,129.0,48.0,852.0,65.0,227.0,890.0,91.0,189.0
30616.0,195.0,79.0,1147.0,81.0,330.0,967.0,87.0,254.0
10405.0,58.0,26.0,367.0,21.0,157.0,445.0,38.0,83.0
35637.0,124.0,33.0,523.0,39.0,438.0,729.0,31.0,82.0
34162.0,90.0,44.0,888.0,34.0,98.0,627.0,84.0,1415.0
31661.0,145.0,59.0,1039.0,87.0,327.0,1005.0,87.0,186.0
31007.0,149.0,35.0,703.0,56.0,480.0,1019.0,37.0,96.0
35397.0,105.0,69.0,735.0,29.0,111.0,631.0,129.0,236.0
26068.0,88.0,43.0,747.0,63.0,207.0,638.0,53.0,121.0
34721.0,89.0,45.0,1122.0,66.0,185.0,1003.0,139.0,266.0
35751.0,91.0,28.0,601.0,47.0,183.0,751.0,41.0,143.0
31007.0,149.0,35.0,703.0,56.0,480.0,1019.0,37.0,96.0
33020.0,94.0,30.0,629.0,69.0,426.0,913.0,31.0,96.0
35184.0,85.0,22.0,1074.0,39.0,161.0,822.0,78.0,171.0
31733.0,139.0,76.0,990.0,62.0,303.0,960.0,118.0,199.0
34191.0,1478.0,36.0,336.0,31.0,133.0,541.0,31.0,83.0
35601.0,125.0,62.0,762.0,48.0,121.0,624.0,98.0,195.0
35890.0,65.0,32.0,676.0,32.0,100.0,542.0,108.0,191.0
7926.0,118.0,40.0,691.0,39.0,202.0,733.0,67.0,168.0
27879.0,237.0,107.0,1582.0,107.0,383.0,1311.0,176.0,422.0
35397.0,105.0,69.0,735.0,29.0,111.0,631.0,129.0,236.0
35751.0,91.0,28.0,601.0,47.0,183.0,751.0,41.0,143.0
21034.0,92.0,40.0,599.0,39.0,168.0,661.0,66.0,149.0
13947.0,181.0,43.0,885.0,72.0,348.0,1018.0,58.0,176.0
35217.0,71.0,23.0,979.0,44.0,145.0,877.0,101.0,179.0
23453.0,76.0,17.0,394.0,37.0,396.0,729.0,28.0,70.0
35654.0,116.0,15.0,476.0,56.0,442.0,772.0,28.0,77.0
35230.0,91.0,68.0,873.0,49.0,182.0,775.0,126.0,242.0
31288.0,104.0,56.0,959.0,58.0,285.0,1006.0,96.0,188.0
33092.0,351.0,55.0,1406.0,61.0,304.0,1702.0,69.0,596.0
34076.0,1550.0,27.0,347.0,26.0,150.0,588.0,25.0,71.0
28668.0,78.0,34.0,995.0,38.0,168.0,965.0,87.0,201.0
36140.0,55.0,42.0,538.0,31.0,79.0,520.0,71.0,160.0
35325.0,349.0,26.0,637.0,19.0,185.0,962.0,27.0,106.0
30537.0,181.0,78.0,1215.0,82.0,314.0,972.0,100.0,277.0
34581.0,188.0,29.0,736.0,17.0,53.0,319.0,22.0,1691.0
25025.0,75.0,45.0,813.0,50.0,157.0,699.0,81.0,180.0
11785.0,61.0,20.0,527.0,49.0,191.0,485.0,30.0,76.0
32059.0,130.0,25.0,529.0,39.0,374.0,881.0,23.0,84.0
25718.0,92.0,22.0,472.0,64.0,456.0,956.0,25.0,59.0
12870.0,125.0,54.0,1364.0,64.0,101.0,527.0,172.0,22359.0
19376.0,53.0,27.0,645.0,26.0,100.0,565.0,65.0,122.0
34055.0,143.0,71.0,1121.0,71.0,217.0,1018.0,115.0,243.0
31733.0,139.0,76.0,990.0,62.0,303.0,960.0,118.0,199.0
36282.0,73.0,34.0,471.0,42.0,153.0,486.0,31.0,64.0
33502.0,547.0,57.0,1256.0,90.0,432.0,1482.0,79.0,191.0
33134.0,71.0,25.0,520.0,34.0,217.0,633.0,22.0,70.0
33731.0,105.0,51.0,806.0,63.0,174.0,697.0,79.0,184.0
32347.0,144.0,72.0,1351.0,67.0,190.0,1260.0,179.0,280.0
37285.0,34.0,8.0,114.0,6.0,40.0,105.0,11.0,33.0
36282.0,73.0,34.0,471.0,42.0,153.0,486.0,31.0,64.0
29014.0,117.0,29.0,522.0,55.0,411.0,973.0,30.0,83.0
11734.0,46.0,20.0,434.0,25.0,102.0,412.0,50.0,97.0
